NCVOG_gene	ARG085	Burma_1F	CCIBt4013	CIRM-AVA-1-Amber	CIRM-AVA-1-Meiospore	CIRM-AVA-1-Orange	California_12	JEL0065	JEL0095	JEL0112	JEL0117	JEL0120	JEL0129	JEL0176	JEL0318	JEL0345	JEL0379	JEL0388	JEL0389	JEL0407	JEL0476	JEL0513	JEL0522	JEL0563	JEL0566	JEL0567	JEL0680	JEL0695	JEL0708	JEL0728	JEL0729	JEL0754	JEL0764	JEL0774	JEL0797	JEL0801	JEL0829	JEL0837	JEL0838	JEL0842	JEL0847	JEL0866	JEL0888	JEL0916	JEL0917	KLL_TL_06062013	PLAUS21	WJD170
NCVOG0744	NODE_97_length_81656_cov_9.202601_64 NODE_97_length_81656_cov_9.202601:50541..51437(-)	NODE_201_length_21282_cov_19.919972_4 NODE_201_length_21282_cov_19.919972:3769..5577(-)	NODE_3481_length_4343_cov_47.792126_3 NODE_3481_length_4343_cov_47.792126:1323..2354(-)	NODE_1016_length_9094_cov_5.490098_1 NODE_1016_length_9094_cov_5.490098:3535..4971(+)	NODE_1135_length_6115_cov_21.078878_4 NODE_1135_length_6115_cov_21.078878:3949..5385(-)	NODE_8099_length_407_cov_1.761364_1 NODE_8099_length_407_cov_1.761364:1..405(-)	NODE_1380_length_8492_cov_17.000832_9 NODE_1380_length_8492_cov_17.000832:5101..6837(+)	NODE_3688_length_1817_cov_5.412069_2 NODE_3688_length_1817_cov_5.412069:188..1252(-)	NODE_129_length_36336_cov_35.911801_21 NODE_129_length_36336_cov_35.911801:13530..14564(+)	NODE_36_length_120944_cov_4.896994_53 NODE_36_length_120944_cov_4.896994:44584..45783(+)	NODE_12234_length_914_cov_9.569892_1 NODE_12234_length_914_cov_9.569892:3..914(-)		NODE_42_length_122172_cov_9.783218_105 NODE_42_length_122172_cov_9.783218:75971..77170(-)	NODE_80_length_76813_cov_5.301887_83 NODE_80_length_76813_cov_5.301887:62118..63014(+)	NODE_11_length_97868_cov_56.452097_111 NODE_11_length_97868_cov_56.452097:77612..78529(+)	NODE_127_length_61539_cov_6.391152_32 NODE_127_length_61539_cov_6.391152:21772..22836(+)	NODE_66_length_135569_cov_13.934712_126 NODE_66_length_135569_cov_13.934712:103788..104825(-)	NODE_110_length_93551_cov_9.266063_54 NODE_110_length_93551_cov_9.266063:39292..40230(+)		NODE_822_length_4891_cov_34.465310_6 NODE_822_length_4891_cov_34.465310:2913..3638(+)	NODE_590_length_11062_cov_78.717979_3 NODE_590_length_11062_cov_78.717979:1532..1795(-)	NODE_4110_length_3440_cov_16.329765_2 NODE_4110_length_3440_cov_16.329765:549..1754(-)	NODE_1_length_423641_cov_6.806209_68 NODE_1_length_423641_cov_6.806209:52886..53149(+)	NODE_71_length_111152_cov_12.426631_30 NODE_71_length_111152_cov_12.426631:26091..27128(+)			NODE_1_length_119664_cov_26.534097_131 NODE_1_length_119664_cov_26.534097:116111..117358(-)	NODE_203_length_60150_cov_3.507449_56 NODE_203_length_60150_cov_3.507449:42180..43076(-)	NODE_2_length_1054681_cov_16.125990_213 NODE_2_length_1054681_cov_16.125990:207428..209248(+)	NODE_1424_length_3303_cov_19.165220_3 NODE_1424_length_3303_cov_19.165220:2270..3301(+)	NODE_2_length_266500_cov_9.326042_79 NODE_2_length_266500_cov_9.326042:70728..72458(-)	NODE_18_length_106337_cov_6.153374_21 NODE_18_length_106337_cov_6.153374:13273..14349(+)	NODE_16_length_250270_cov_5.968105_156 NODE_16_length_250270_cov_5.968105:108941..109996(-)	NODE_29_length_182652_cov_8.567794_57 NODE_29_length_182652_cov_8.567794:38010..40064(-)	NODE_848_length_10537_cov_5.451243_10 NODE_848_length_10537_cov_5.451243:3763..4827(+)	NODE_7850_length_1060_cov_12.613428_2 NODE_7850_length_1060_cov_12.613428:215..1060(+)	NODE_1_length_373068_cov_26.197900_450 NODE_1_length_373068_cov_26.197900:304819..305889(-)		NODE_1725_length_1439_cov_23.168869_3 NODE_1725_length_1439_cov_23.168869:589..1437(+)	NODE_10_length_222518_cov_8.528365_135 NODE_10_length_222518_cov_8.528365:101659..102579(-)	NODE_1014_length_3908_cov_24.548943_3 NODE_1014_length_3908_cov_24.548943:2300..3802(-)	NODE_507_length_7810_cov_26.761800_10 NODE_507_length_7810_cov_26.761800:5941..7443(-)	NODE_263_length_17293_cov_31.322026_5 NODE_263_length_17293_cov_31.322026:7365..8921(-)	NODE_52_length_42234_cov_33.019214_43 NODE_52_length_42234_cov_33.019214:34764..35786(+)	NODE_56_length_20249_cov_7.498017_24 NODE_56_length_20249_cov_7.498017:17331..18395(+)	NODE_93_length_68378_cov_5.751687_65 NODE_93_length_68378_cov_5.751687:41578..42387(+)	NODE_4139_length_991_cov_178.393873_2 NODE_4139_length_991_cov_178.393873:213..989(+)	NODE_564_length_17644_cov_13.513918_17 NODE_564_length_17644_cov_13.513918:13446..14537(+)
NCVOG0757	NODE_7_length_233896_cov_8.894268_248 NODE_7_length_233896_cov_8.894268:187629..188357(+)		NODE_469_length_11722_cov_36.328811_9 NODE_469_length_11722_cov_36.328811:6810..7706(-)	NODE_279_length_17156_cov_2.643296_17 NODE_279_length_17156_cov_2.643296:16002..16478(-)				NODE_2_length_151791_cov_4.172061_9 NODE_2_length_151791_cov_4.172061:3428..4183(-)	NODE_2018_length_1630_cov_45.749517_1 NODE_2018_length_1630_cov_45.749517:3..722(+)	NODE_40_length_118722_cov_4.454187_165 NODE_40_length_118722_cov_4.454187:114090..114749(-)			NODE_34_length_125647_cov_10.175217_170 NODE_34_length_125647_cov_10.175217:119902..120561(-)	NODE_16_length_163867_cov_5.005367_166 NODE_16_length_163867_cov_5.005367:113594..114322(+)		NODE_92_length_81487_cov_6.549760_56 NODE_92_length_81487_cov_6.549760:44444..45181(-)						NODE_555_length_14889_cov_18.707737_14 NODE_555_length_14889_cov_18.707737:13764..14399(-)					NODE_1327_length_2472_cov_25.685595_3 NODE_1327_length_2472_cov_25.685595:1888..2226(-)	NODE_334_length_39907_cov_3.289857_18 NODE_334_length_39907_cov_3.289857:11676..12404(-)			NODE_4_length_215300_cov_9.879042_107 NODE_4_length_215300_cov_9.879042:135364..136434(-)			NODE_1510_length_3120_cov_8.991456_2 NODE_1510_length_3120_cov_8.991456:2016..2321(-)	NODE_752_length_11819_cov_5.756089_13 NODE_752_length_11819_cov_5.756089:5819..6532(+)		NODE_51_length_78252_cov_29.830585_40 NODE_51_length_78252_cov_29.830585:33496..33834(-)							NODE_3003_length_4486_cov_33.838966_1 NODE_3003_length_4486_cov_33.838966:444..1565(+)				
NCVOG0764	NODE_6_length_251560_cov_8.944434_8 NODE_6_length_251560_cov_8.944434:7279..7734(-)	NODE_73_length_125677_cov_20.270135_105 NODE_73_length_125677_cov_20.270135:111216..111674(+)		NODE_11177_length_1264_cov_6.048522_1 NODE_11177_length_1264_cov_6.048522:212..742(+)	NODE_808_length_7609_cov_32.315643_3 NODE_808_length_7609_cov_32.315643:2605..3069(+)	NODE_597_length_7772_cov_5.243618_3 NODE_597_length_7772_cov_5.243618:2635..3216(+)	NODE_4699_length_1143_cov_12.164165_1 NODE_4699_length_1143_cov_12.164165:1..1143(-)		NODE_482_length_17305_cov_31.239262_13 NODE_482_length_17305_cov_31.239262:8746..9528(+)					NODE_122_length_60491_cov_5.049144_27 NODE_122_length_60491_cov_5.049144:23482..24036(+)	NODE_266_length_31215_cov_52.482048_23 NODE_266_length_31215_cov_52.482048:16328..16936(+)		NODE_65_length_136356_cov_14.149040_135 NODE_65_length_136356_cov_14.149040:116460..117362(-)		NODE_1_length_1080013_cov_36.967135_220 NODE_1_length_1080013_cov_36.967135:180004..180483(+)		NODE_286_length_19077_cov_83.698737_13 NODE_286_length_19077_cov_83.698737:10226..10675(-)		NODE_27_length_156229_cov_7.049839_146 NODE_27_length_156229_cov_7.049839:112019..112468(+)	NODE_87_length_83306_cov_12.783465_40 NODE_87_length_83306_cov_12.783465:30000..30437(-)	NODE_14_length_362242_cov_22.519887_47 NODE_14_length_362242_cov_22.519887:34330..34767(+)	NODE_2_length_1088676_cov_22.502070_874 NODE_2_length_1088676_cov_22.502070:719863..720342(-)		NODE_241_length_50933_cov_5.658349_12 NODE_241_length_50933_cov_5.658349:13604..14170(-)	NODE_25_length_315491_cov_15.729600_305 NODE_25_length_315491_cov_15.729600:302875..304395(+)	NODE_3533_length_1444_cov_16.525969_3 NODE_3533_length_1444_cov_16.525969:910..1443(-)	NODE_1248_length_9502_cov_19.301751_12 NODE_1248_length_9502_cov_19.301751:7617..8690(+)					NODE_10536_length_824_cov_11.903614_1 NODE_10536_length_824_cov_11.903614:3..512(-)			NODE_3682_length_802_cov_24.579310_1 NODE_3682_length_802_cov_24.579310:77..580(+)		NODE_4057_length_935_cov_23.698135_1 NODE_4057_length_935_cov_23.698135:394..894(+)	NODE_3740_length_948_cov_24.921929_2 NODE_3740_length_948_cov_24.921929:303..803(-)	NODE_575_length_11556_cov_32.236780_1 NODE_575_length_11556_cov_32.236780:26..562(-)	NODE_179_length_30256_cov_34.253620_25 NODE_179_length_30256_cov_34.253620:18750..20336(+)			NODE_3212_length_1177_cov_176.514545_1 NODE_3212_length_1177_cov_176.514545:262..765(+)	
NCVOG0772				NODE_11410_length_1237_cov_1.506768_2 NODE_11410_length_1237_cov_1.506768:868..1236(+)											NODE_503_length_21408_cov_56.502086_11 NODE_503_length_21408_cov_56.502086:7787..8494(-)														NODE_42_length_105589_cov_14.549909_63 NODE_42_length_105589_cov_14.549909:64763..66082(-)	NODE_7_length_38743_cov_25.949232_14 NODE_7_length_38743_cov_25.949232:9304..9585(+)			NODE_59_length_166295_cov_5.594164_49 NODE_59_length_166295_cov_5.594164:38871..39224(-)	NODE_63_length_128613_cov_8.423531_135 NODE_63_length_128613_cov_8.423531:103008..104135(-)					NODE_507_length_8001_cov_22.589096_9 NODE_507_length_8001_cov_22.589096:7019..7345(-)		NODE_7180_length_491_cov_16.509662_2 NODE_7180_length_491_cov_16.509662:174..491(-)	NODE_7182_length_335_cov_18.500000_1 NODE_7182_length_335_cov_18.500000:96..335(-)				NODE_60_length_84562_cov_5.733420_32 NODE_60_length_84562_cov_5.733420:26678..27376(-)	NODE_526_length_3395_cov_184.313442_2 NODE_526_length_3395_cov_184.313442:505..831(-)	
NCVOG0777				NODE_12_length_73649_cov_11.006509_48 NODE_12_length_73649_cov_11.006509:59277..62396(-)							NODE_1539_length_3250_cov_9.741254_6 NODE_1539_length_3250_cov_9.741254:2621..2839(-)																																					
NCVOG0778	NODE_126_length_69003_cov_8.365580_41 NODE_126_length_69003_cov_8.365580:35535..37058(-)							NODE_1644_length_8914_cov_4.176644_8 NODE_1644_length_8914_cov_4.176644:4446..5588(+)			NODE_4795_length_1896_cov_8.611875_1 NODE_4795_length_1896_cov_8.611875:1..1284(+)			NODE_328_length_24970_cov_4.985699_9 NODE_328_length_24970_cov_4.985699:7625..9154(+)	NODE_858_length_14502_cov_46.231127_5 NODE_858_length_14502_cov_46.231127:5368..5721(-)	NODE_62_length_106614_cov_6.416682_93 NODE_62_length_106614_cov_6.416682:75481..76902(-)				NODE_92_length_39091_cov_22.019737_20 NODE_92_length_39091_cov_22.019737:10667..12196(+)		NODE_2789_length_5378_cov_19.865497_7 NODE_2789_length_5378_cov_19.865497:2099..3550(-)					NODE_570_length_5993_cov_26.398749_4 NODE_570_length_5993_cov_26.398749:1520..3172(-)	NODE_465_length_28003_cov_3.283177_29 NODE_465_length_28003_cov_3.283177:23455..24993(+)					NODE_4_length_433946_cov_5.728977_112 NODE_4_length_433946_cov_5.728977:81930..82352(+)		NODE_693_length_12580_cov_6.840438_11 NODE_693_length_12580_cov_6.840438:6662..8152(-)	NODE_12649_length_688_cov_35.497545_1 NODE_12649_length_688_cov_35.497545:3..686(-)	NODE_69_length_62697_cov_24.724273_98 NODE_69_length_62697_cov_24.724273:58060..59613(+)							NODE_4678_length_2449_cov_21.076728_2 NODE_4678_length_2449_cov_21.076728:144..977(-)	NODE_11517_length_870_cov_5.039092_1 NODE_11517_length_870_cov_5.039092:1..771(+)			NODE_316_length_24786_cov_14.640293_9 NODE_316_length_24786_cov_14.640293:7857..8918(+)
NCVOG0780	NODE_473_length_15484_cov_4.355423_14 NODE_473_length_15484_cov_4.355423:11342..12013(+)		NODE_128_length_17859_cov_37.095434_7 NODE_128_length_17859_cov_37.095434:4283..6697(-)	NODE_3826_length_3521_cov_2.064916_4 NODE_3826_length_3521_cov_2.064916:2183..3247(-)				NODE_263_length_30584_cov_4.393385_3 NODE_263_length_30584_cov_4.393385:1392..2234(-)			NODE_3995_length_2099_cov_7.885262_3 NODE_3995_length_2099_cov_7.885262:989..1708(+)			NODE_516_length_14916_cov_4.919065_5 NODE_516_length_14916_cov_4.919065:2889..3557(-)	NODE_928_length_13444_cov_54.798833_11 NODE_928_length_13444_cov_54.798833:9481..11055(+)					NODE_12375_length_502_cov_37.708235_1 NODE_12375_length_502_cov_37.708235:1..501(+)		NODE_557_length_14873_cov_17.842390_14 NODE_557_length_14873_cov_17.842390:13942..14844(+)						NODE_2434_length_2780_cov_1.640770_2 NODE_2434_length_2780_cov_1.640770:1229..1897(+)	NODE_6_length_802021_cov_15.519641_655 NODE_6_length_802021_cov_15.519641:649878..650675(-)		NODE_38_length_70191_cov_9.096814_40 NODE_38_length_70191_cov_9.096814:31604..32575(-)	NODE_153_length_51921_cov_5.755729_42 NODE_153_length_51921_cov_5.755729:36943..37800(-)	NODE_26_length_226059_cov_5.693468_207 NODE_26_length_226059_cov_5.693468:164110..165249(-)	NODE_327_length_14644_cov_9.481087_9 NODE_327_length_14644_cov_9.481087:11317..12084(+)	NODE_503_length_16138_cov_4.969180_10 NODE_503_length_16138_cov_4.969180:9902..10777(+)	NODE_5259_length_1422_cov_10.879554_1 NODE_5259_length_1422_cov_10.879554:3..503(-)									NODE_195_length_8575_cov_6.494646_3 NODE_195_length_8575_cov_6.494646:959..1618(-)	NODE_21_length_119036_cov_6.047041_65 NODE_21_length_119036_cov_6.047041:51224..51928(-)		NODE_544_length_18066_cov_14.244816_11 NODE_544_length_18066_cov_14.244816:12788..14377(+)
NCVOG0782									NODE_134_length_35765_cov_82.909185_53 NODE_134_length_35765_cov_82.909185:35226..35765(-)																					NODE_2502_length_2145_cov_22.026112_1 NODE_2502_length_2145_cov_22.026112:58..465(-)																		
NCVOG0785	NODE_58_length_118898_cov_8.827211_70 NODE_58_length_118898_cov_8.827211:63594..64457(+)	NODE_9_length_408107_cov_20.727738_235 NODE_9_length_408107_cov_20.727738:252946..255216(+)	NODE_11906_length_1151_cov_32.909683_1 NODE_11906_length_1151_cov_32.909683:3..509(-)	NODE_14605_length_951_cov_1.530134_1 NODE_14605_length_951_cov_1.530134:581..949(-)	NODE_995_length_6695_cov_18.240361_3 NODE_995_length_6695_cov_18.240361:5073..5876(-)	NODE_12031_length_224_cov_2.278107_1 NODE_12031_length_224_cov_2.278107:1..222(-)	NODE_20016_length_281_cov_12.897059_1 NODE_20016_length_281_cov_12.897059:3..281(-)	NODE_335_length_27162_cov_4.260366_10 NODE_335_length_27162_cov_4.260366:9071..9982(+)	NODE_1536_length_3594_cov_18.653682_3 NODE_1536_length_3594_cov_18.653682:1736..3394(+)	NODE_376_length_19905_cov_5.103288_9 NODE_376_length_19905_cov_5.103288:9617..10579(+)	NODE_7645_length_1387_cov_6.306870_2 NODE_7645_length_1387_cov_6.306870:455..1387(+)		NODE_352_length_22073_cov_10.195035_13 NODE_352_length_22073_cov_10.195035:11537..12499(-)	NODE_1584_length_3212_cov_5.836424_3 NODE_1584_length_3212_cov_5.836424:2343..3059(+)	NODE_1908_length_5487_cov_44.475046_10 NODE_1908_length_5487_cov_44.475046:4777..5397(+)	NODE_3570_length_860_cov_12.363985_2 NODE_3570_length_860_cov_12.363985:448..858(-)	NODE_220_length_6199_cov_11.530872_3 NODE_220_length_6199_cov_11.530872:1812..3086(+)			NODE_4_length_100486_cov_23.693404_78 NODE_4_length_100486_cov_23.693404:50641..52800(-)	NODE_842_length_7656_cov_89.049215_11 NODE_842_length_7656_cov_89.049215:5937..6560(+)	NODE_922_length_11899_cov_16.060819_4 NODE_922_length_11899_cov_16.060819:2336..3367(+)	NODE_52_length_115336_cov_6.559982_103 NODE_52_length_115336_cov_6.559982:80838..81461(-)	NODE_7_length_482099_cov_12.533584_455 NODE_7_length_482099_cov_12.533584:401420..403189(+)	NODE_49_length_167028_cov_22.461746_37 NODE_49_length_167028_cov_22.461746:29208..30965(-)	NODE_18_length_492963_cov_22.355711_5 NODE_18_length_492963_cov_22.355711:2681..4663(-)	NODE_173_length_12946_cov_26.282617_6 NODE_173_length_12946_cov_26.282617:4489..5037(-)	NODE_3716_length_1507_cov_3.127972_2 NODE_3716_length_1507_cov_3.127972:959..1507(-)	NODE_8_length_756968_cov_15.931627_766 NODE_8_length_756968_cov_15.931627:704184..705965(+)	NODE_4145_length_1149_cov_15.117537_1 NODE_4145_length_1149_cov_15.117537:314..1147(+)	NODE_60_length_58134_cov_20.671134_59 NODE_60_length_58134_cov_20.671134:45744..47027(-)	NODE_772_length_16704_cov_9.619655_19 NODE_772_length_16704_cov_9.619655:12003..14144(-)	NODE_3_length_439714_cov_6.120251_373 NODE_3_length_439714_cov_6.120251:285705..289385(-)		NODE_98_length_37381_cov_4.986597_15 NODE_98_length_37381_cov_4.986597:16364..17341(-)	NODE_4959_length_1473_cov_8.141834_1 NODE_4959_length_1473_cov_8.141834:2..448(+)	NODE_7_length_184951_cov_24.843185_159 NODE_7_length_184951_cov_24.843185:130958..132295(-)		NODE_831_length_4278_cov_23.033325_6 NODE_831_length_4278_cov_23.033325:3097..4107(+)	NODE_65_length_101517_cov_8.142774_29 NODE_65_length_101517_cov_8.142774:18061..19785(-)	NODE_2315_length_1432_cov_22.159410_2 NODE_2315_length_1432_cov_22.159410:276..1319(+)	NODE_7151_length_345_cov_27.283582_1 NODE_7151_length_345_cov_27.283582:1..345(-)	NODE_591_length_11380_cov_28.755109_12 NODE_591_length_11380_cov_28.755109:8963..10978(-)	NODE_4191_length_2915_cov_29.885483_2 NODE_4191_length_2915_cov_29.885483:562..1524(+)	NODE_2549_length_2310_cov_5.194805_4 NODE_2549_length_2310_cov_5.194805:1516..2310(-)	NODE_1455_length_2771_cov_293.691537_1 NODE_1455_length_2771_cov_293.691537:3..1358(+)	NODE_5280_length_839_cov_204.074803_1 NODE_5280_length_839_cov_204.074803:3..704(-)	NODE_2948_length_2935_cov_12.444017_2 NODE_2948_length_2935_cov_12.444017:341..613(-)
NCVOG0789		NODE_77_length_108380_cov_21.097477_2 NODE_77_length_108380_cov_21.097477:215..1336(-)																		NODE_3687_length_1654_cov_36.745720_1 NODE_3687_length_1654_cov_36.745720:425..1402(-)	NODE_1217_length_5335_cov_71.646824_6 NODE_1217_length_5335_cov_71.646824:3160..3513(-)		NODE_314_length_20479_cov_6.453093_22 NODE_314_length_20479_cov_6.453093:19107..19490(-)											NODE_3_length_339920_cov_8.369275_429 NODE_3_length_339920_cov_8.369275:330125..331351(-)									NODE_3238_length_1205_cov_23.704787_1 NODE_3238_length_1205_cov_23.704787:1..1203(+)					
NCVOG0806	NODE_458_length_15933_cov_8.954150_22 NODE_458_length_15933_cov_8.954150:12053..12265(-)	NODE_4_length_516153_cov_21.105859_243 NODE_4_length_516153_cov_21.105859:278953..280320(-)	NODE_393_length_12380_cov_44.041453_3 NODE_393_length_12380_cov_44.041453:1102..2094(+)	NODE_1962_length_6034_cov_5.399900_3 NODE_1962_length_6034_cov_5.399900:1748..2260(-)	NODE_212_length_13686_cov_17.177683_6 NODE_212_length_13686_cov_17.177683:9461..9940(-)	NODE_366_length_9740_cov_21.216107_6 NODE_366_length_9740_cov_21.216107:7487..7966(+)	NODE_363_length_19872_cov_16.196918_16 NODE_363_length_19872_cov_16.196918:17464..18237(+)	NODE_764_length_17737_cov_4.137486_1 NODE_764_length_17737_cov_4.137486:93..617(-)	NODE_135_length_35756_cov_34.644216_24 NODE_135_length_35756_cov_34.644216:15621..16382(-)	NODE_530_length_11821_cov_4.493572_6 NODE_530_length_11821_cov_4.493572:3136..3657(-)	NODE_4755_length_1906_cov_7.311646_1 NODE_4755_length_1906_cov_7.311646:3..929(-)		NODE_102_length_76862_cov_9.651056_93 NODE_102_length_76862_cov_9.651056:73362..73883(+)	NODE_1541_length_3332_cov_8.366513_2 NODE_1541_length_3332_cov_8.366513:1585..2079(-)	NODE_148_length_40438_cov_52.534179_32 NODE_148_length_40438_cov_52.534179:16717..18078(+)	NODE_1529_length_2193_cov_13.517013_2 NODE_1529_length_2193_cov_13.517013:643..1170(-)	NODE_44_length_164489_cov_13.981583_135 NODE_44_length_164489_cov_13.981583:114682..115854(-)	NODE_10_length_311094_cov_9.361392_78 NODE_10_length_311094_cov_9.361392:50378..51343(-)	NODE_24_length_412943_cov_37.541946_154 NODE_24_length_412943_cov_37.541946:121473..122249(+)	NODE_3578_length_1707_cov_41.158282_1 NODE_3578_length_1707_cov_41.158282:540..980(-)	NODE_53_length_39736_cov_84.548350_24 NODE_53_length_39736_cov_84.548350:16017..16388(+)	NODE_32_length_32732_cov_18.340652_12 NODE_32_length_32732_cov_18.340652:13819..14367(-)	NODE_27_length_156229_cov_7.049839_37 NODE_27_length_156229_cov_7.049839:30548..30919(-)	NODE_34_length_242161_cov_12.479652_132 NODE_34_length_242161_cov_12.479652:108169..109413(+)	NODE_7_length_620063_cov_22.468586_642 NODE_7_length_620063_cov_22.468586:506594..507775(-)	NODE_62_length_64709_cov_23.886125_48 NODE_62_length_64709_cov_23.886125:33732..34205(-)	NODE_34_length_30788_cov_22.906190_7 NODE_34_length_30788_cov_22.906190:6156..7490(+)	NODE_37_length_158406_cov_5.734313_67 NODE_37_length_158406_cov_5.734313:55888..57306(+)	NODE_13_length_561745_cov_15.444955_9 NODE_13_length_561745_cov_15.444955:6023..6541(+)	NODE_4122_length_1161_cov_21.455720_1 NODE_4122_length_1161_cov_21.455720:3..530(+)	NODE_1312_length_8996_cov_17.526741_5 NODE_1312_length_8996_cov_17.526741:6835..7977(+)	NODE_44_length_76517_cov_6.169689_9 NODE_44_length_76517_cov_6.169689:6517..7665(+)		NODE_2563_length_1864_cov_12.179631_2 NODE_2563_length_1864_cov_12.179631:328..1404(-)	NODE_329_length_20954_cov_5.214091_26 NODE_329_length_20954_cov_5.214091:18211..18453(+)		NODE_24_length_126451_cov_26.072016_102 NODE_24_length_126451_cov_26.072016:85162..86496(-)		NODE_2_length_272177_cov_24.631454_159 NODE_2_length_272177_cov_24.631454:148772..149347(-)	NODE_983_length_2372_cov_12.436601_1 NODE_983_length_2372_cov_12.436601:1..555(+)	NODE_1_length_296862_cov_26.329831_135 NODE_1_length_296862_cov_26.329831:115053..115550(+)	NODE_1_length_297061_cov_27.439630_198 NODE_1_length_297061_cov_27.439630:181313..181810(-)	NODE_82_length_27947_cov_33.222641_12 NODE_82_length_27947_cov_33.222641:4279..5340(-)	NODE_1522_length_8892_cov_25.207374_6 NODE_1522_length_8892_cov_25.207374:3085..3465(-)	NODE_6009_length_1435_cov_5.703976_2 NODE_6009_length_1435_cov_5.703976:473..1435(-)	NODE_86_length_71428_cov_6.057631_36 NODE_86_length_71428_cov_6.057631:20349..21326(+)	NODE_7605_length_648_cov_164.929947_1 NODE_7605_length_648_cov_164.929947:3..410(+)	NODE_856_length_13337_cov_14.834691_1 NODE_856_length_13337_cov_14.834691:96..761(+)
