NCVOG3085									2.2e-68 (31 hits)													3.1e-32 (6 hits)																																																																									
NCVOG3089	1.7e-10 (2 hits)	2.4e-10 (1 hits)	1.1e-10 (3 hits)	3.1e-13 (4 hits)						2.2e-09 (2 hits)					7.2e-09 (1 hits)		1.2e-12 (1 hits)		6e-09 (2 hits)			8.5e-09 (2 hits)	2.9e-09 (1 hits)	1.7e-09 (1 hits)	1.2e-09 (1 hits)			7.2e-12 (2 hits)									3.5e-12 (1 hits)	9.1e-11 (1 hits)	7.6e-11 (1 hits)	4.7e-09 (1 hits)				7.8e-09 (1 hits)			1.1e-11 (1 hits)					7.8e-10 (1 hits)			5.3e-12 (2 hits)		5.9e-14 (7 hits)						1.2e-13 (2 hits)	1.6e-10 (1 hits)					5.4e-13 (4 hits)	1.6e-10 (2 hits)		3e-11 (1 hits)	1.9e-09 (1 hits)	2e-09 (1 hits)		6.8e-13 (1 hits)		1.3e-12 (1 hits)	5.9e-12 (1 hits)	3.7e-12 (1 hits)					2e-09 (1 hits)	1.1e-09 (1 hits)	1.6e-09 (2 hits)					2.5e-10 (1 hits)	3.9e-09 (1 hits)		
NCVOG3091										3e-15 (1 hits)	4.7e-25 (1 hits)	4.9e-25 (1 hits)	3e-26 (3 hits)															5.5e-30 (3 hits)	4.9e-17 (7 hits)									1.7e-29 (1 hits)	3e-29 (1 hits)												2.8e-17 (4 hits)	7.1e-13 (1 hits)			5.6e-30 (3 hits)				4.9e-10 (3 hits)	7.6e-19 (4 hits)	7.1e-09 (1 hits)		3.9e-13 (4 hits)								2.4e-12 (3 hits)	6.9e-23 (1 hits)					8.3e-20 (8 hits)	2.2e-19 (4 hits)				8.9e-24 (1 hits)	1.3e-13 (1 hits)		2.1e-19 (4 hits)								1.8e-10 (1 hits)		
NCVOG3092											1.1e-29 (4 hits)	1.2e-29 (5 hits)	7.6e-26 (4 hits)					1.5e-29 (7 hits)	2.8e-27 (6 hits)	5.7e-29 (8 hits)	4.4e-24 (5 hits)	3.6e-23 (6 hits)	8.6e-23 (4 hits)	1.1e-18 (10 hits)		1.5e-11 (1 hits)		2.6e-17 (1 hits)						4.7e-40 (6 hits)	3.9e-40 (7 hits)	1.7e-40 (6 hits)							1.7e-22 (1 hits)	1.7e-21 (1 hits)	1.7e-21 (1 hits)					1.1e-13 (3 hits)					1.1e-18 (1 hits)								5.2e-14 (5 hits)					5.7e-22 (5 hits)			4.3e-22 (3 hits)										4.3e-25 (3 hits)	4.1e-21 (4 hits)								8.4e-33 (7 hits)					
NCVOG4001	9.8e-29 (32 hits)	4.6e-29 (44 hits)	1.5e-34 (55 hits)	3.4e-141 (766 hits)	2.7e-34 (20 hits)	3.7e-59 (43 hits)	5.7e-65 (50 hits)	6.5e-30 (18 hits)	6.8e-22 (15 hits)	2.1e-102 (159 hits)	2.4e-72 (56 hits)	2.5e-49 (31 hits)	4.7e-75 (52 hits)	3.9e-107 (280 hits)	1.9e-22 (14 hits)	2.1e-22 (10 hits)	3.8e-47 (49 hits)	3e-83 (48 hits)	2.5e-112 (66 hits)	6.2e-110 (56 hits)	1.9e-109 (54 hits)	1.4e-109 (48 hits)	2.3e-97 (64 hits)	1.2e-87 (65 hits)	1.5e-67 (207 hits)	8.1e-139 (87 hits)	1.8e-106 (138 hits)	3.6e-73 (47 hits)	4.3e-71 (22 hits)	1.1e-27 (11 hits)	1.1e-26 (12 hits)	3.4e-102 (84 hits)	9.8e-54 (53 hits)	2.5e-195 (65 hits)	1e-234 (84 hits)	3.4e-185 (83 hits)	1e-49 (40 hits)	3e-76 (50 hits)	1e-115 (65 hits)	1.8e-29 (38 hits)	5.5e-89 (46 hits)	2.1e-92 (59 hits)	2.4e-91 (53 hits)	1.5e-93 (54 hits)	1.5e-36 (42 hits)	3.9e-37 (74 hits)	6e-45 (113 hits)	2.6e-55 (114 hits)	6.1e-110 (185 hits)	5.2e-62 (45 hits)	8.8e-58 (111 hits)	6e-83 (103 hits)	4.4e-37 (31 hits)	1.1e-36 (20 hits)	3.6e-73 (56 hits)	2.6e-20 (2 hits)	9.6e-169 (881 hits)	4e-83 (178 hits)	5.6e-191 (184 hits)	4.5e-116 (86 hits)	1.4e-58 (42 hits)	4.2e-35 (8 hits)	5.1e-72 (313 hits)	1.1e-106 (58 hits)	0.0 (2368 hits)	4.5e-157 (819 hits)	7.8e-143 (143 hits)	5.7e-115 (101 hits)	0.0 (676 hits)	1.3e-195 (976 hits)	9.6e-96 (46 hits)	4.5e-293 (71 hits)	9.8e-84 (49 hits)	3.1e-83 (40 hits)	4.5e-189 (167 hits)	1.8e-62 (72 hits)	7.1e-165 (82 hits)	2.6e-207 (161 hits)	5.8e-86 (128 hits)	8.9e-99 (320 hits)	3.1e-37 (45 hits)	6e-63 (265 hits)	1.1e-24 (47 hits)	6e-28 (48 hits)	1.1e-106 (119 hits)	1.3e-35 (48 hits)	2.5e-36 (39 hits)	1.1e-31 (42 hits)	9.7e-193 (137 hits)	2.1e-68 (51 hits)	2.8e-73 (48 hits)	1.7e-25 (29 hits)	2.7e-62 (54 hits)	1.7e-25 (18 hits)	6.2e-49 (45 hits)
NCVOG4003				7.2e-10 (1 hits)																					4.7e-09 (1 hits)							4.6e-12 (1 hits)						1.5e-09 (1 hits)							1.5e-09 (2 hits)		2.2e-09 (1 hits)										3.1e-10 (1 hits)								1.4e-10 (1 hits)				1.5e-09 (1 hits)												4.2e-10 (1 hits)														
NCVOG4005	1.1e-13 (2 hits)	2.4e-15 (4 hits)	4.4e-10 (2 hits)						4.6e-13 (2 hits)									2.7e-09 (2 hits)	4.3e-09 (1 hits)	5.3e-15 (5 hits)		2.1e-14 (2 hits)	1.5e-21 (4 hits)					9.9e-10 (1 hits)									1.2e-09 (2 hits)										5.1e-09 (1 hits)											1.5e-22 (4 hits)														1.2e-16 (4 hits)			4.8e-11 (3 hits)	2.3e-17 (3 hits)	8.8e-11 (1 hits)	9.8e-20 (2 hits)	4.6e-09 (1 hits)						1.4e-10 (1 hits)				4.9e-15 (4 hits)						
NCVOG4006																																																															2.7e-13 (2 hits)																																
NCVOG4016																													1.1e-37 (2 hits)																																																																		
NCVOG4018				2e-10 (10 hits)																					1.2e-09 (8 hits)		2.2e-12 (8 hits)						2.3e-13 (6 hits)																1.2e-13 (4 hits)		2.8e-17 (4 hits)						3.7e-10 (4 hits)				3.3e-10 (2 hits)				2.5e-10 (4 hits)				8.1e-10 (2 hits)	8.4e-10 (1 hits)					7.7e-11 (2 hits)				8.3e-12 (1 hits)	3.2e-14 (2 hits)															
NCVOG4019																								4.1e-22 (1 hits)																																				8.5e-11 (1 hits)																									1.2e-17 (1 hits)										
NCVOG4020	5.7e-69 (1 hits)	3.3e-69 (1 hits)	2.5e-69 (2 hits)	4.2e-71 (5 hits)				8.1e-68 (1 hits)		1.4e-66 (1 hits)	3.6e-67 (1 hits)	4.8e-67 (2 hits)	4e-67 (1 hits)	1.2e-66 (3 hits)	8.8e-45 (1 hits)	3.7e-66 (1 hits)	1.1e-62 (1 hits)	5.3e-68 (1 hits)	1.4e-68 (1 hits)	1.4e-68 (1 hits)	7.4e-68 (1 hits)	8.7e-69 (1 hits)	1.2e-67 (1 hits)	1.1e-65 (1 hits)	3.8e-65 (4 hits)	3.2e-67 (5 hits)	6.4e-68 (11 hits)	1.6e-36 (1 hits)	1.1e-30 (1 hits)			1.4e-67 (1 hits)	6.6e-61 (1 hits)	9.2e-68 (1 hits)	8.1e-68 (1 hits)	8.6e-66 (1 hits)	1.5e-68 (3 hits)	8.2e-66 (3 hits)	1.7e-66 (2 hits)	1.3e-65 (3 hits)	2.7e-67 (4 hits)	1.6e-67 (3 hits)	1.6e-67 (3 hits)	1.7e-67 (3 hits)	1.7e-67 (3 hits)	9.9e-69 (1 hits)	3.2e-67 (5 hits)	1.7e-61 (5 hits)	5.5e-61 (1 hits)	2.7e-63 (1 hits)	8.1e-79 (11 hits)	8.1e-67 (3 hits)	2e-44 (1 hits)	7.4e-70 (1 hits)	5.9e-37 (1 hits)		9.1e-69 (6 hits)	1.1e-36 (3 hits)	6.3e-64 (1 hits)	2.6e-65 (1 hits)	1.7e-65 (1 hits)	1.6e-21 (1 hits)	8.7e-63 (5 hits)	1.1e-68 (2 hits)	1.3e-40 (2 hits)	3.3e-24 (1 hits)	1.5e-46 (1 hits)	1.7e-66 (1 hits)	1e-71 (6 hits)	3.9e-73 (4 hits)	4.1e-66 (1 hits)	9.1e-66 (1 hits)	1.2e-62 (3 hits)	4.8e-61 (3 hits)	7.4e-68 (6 hits)	5.2e-70 (1 hits)		5.2e-70 (1 hits)	2.5e-69 (3 hits)	5.1e-69 (3 hits)	3.2e-35 (1 hits)				6.5e-65 (1 hits)	2.1e-65 (2 hits)	2.4e-65 (3 hits)	9.9e-58 (1 hits)	3.7e-58 (2 hits)	1.2e-66 (1 hits)	1.8e-63 (2 hits)	5.4e-64 (1 hits)	5.5e-63 (1 hits)		1.8e-53 (1 hits)
NCVOG4022	1.4e-27 (2 hits)	1.2e-28 (2 hits)	1.5e-28 (4 hits)	3.6e-23 (1 hits)	1.1e-25 (2 hits)	1.2e-25 (1 hits)	3.2e-24 (2 hits)	4.9e-23 (1 hits)	1e-21 (2 hits)	2e-21 (2 hits)	3.5e-23 (1 hits)	5.7e-23 (1 hits)	1.2e-22 (1 hits)	4.8e-22 (3 hits)	1.9e-23 (1 hits)	1.2e-23 (2 hits)	5.8e-25 (1 hits)	7.8e-24 (3 hits)	8.2e-24 (3 hits)	8.2e-24 (3 hits)	3.3e-23 (3 hits)	9.4e-24 (3 hits)	7.4e-24 (4 hits)	3.5e-23 (2 hits)	1.2e-20 (2 hits)	1.1e-22 (1 hits)	6.1e-13 (1 hits)	5.5e-27 (1 hits)	4.3e-37 (5 hits)	1e-10 (1 hits)		2.2e-23 (2 hits)	2.8e-20 (1 hits)	2.1e-21 (2 hits)	5.4e-15 (1 hits)		4.9e-28 (3 hits)	9.6e-25 (2 hits)	2.4e-24 (2 hits)	4.2e-22 (1 hits)	6.2e-22 (2 hits)	1.5e-21 (1 hits)	8.7e-22 (1 hits)	8.9e-22 (1 hits)	8.9e-22 (1 hits)	6.7e-24 (2 hits)	7.2e-22 (2 hits)	6.5e-21 (2 hits)	3.6e-22 (1 hits)	2.1e-23 (2 hits)	1.3e-28 (2 hits)	2.1e-23 (2 hits)	8.4e-18 (2 hits)	6.7e-21 (1 hits)	6.6e-27 (1 hits)		3.4e-23 (1 hits)	7.3e-23 (2 hits)		7.4e-22 (4 hits)			1.4e-25 (7 hits)	6.9e-22 (2 hits)	2.3e-24 (1 hits)	3.5e-23 (3 hits)	3.6e-24 (1 hits)	1.7e-14 (2 hits)	9.2e-24 (1 hits)	1.1e-23 (1 hits)	1e-21 (1 hits)	2.1e-23 (1 hits)	5.7e-22 (1 hits)	7.7e-22 (1 hits)	7.8e-23 (2 hits)	3.5e-23 (4 hits)	3.5e-24 (3 hits)	1.9e-22 (3 hits)	2.9e-19 (3 hits)	2e-21 (3 hits)		2.2e-15 (1 hits)		8.9e-27 (1 hits)	1.1e-22 (2 hits)	2.7e-23 (2 hits)	2.7e-23 (3 hits)		2e-24 (1 hits)	1.3e-22 (1 hits)	2.1e-22 (3 hits)	1.6e-23 (1 hits)	1.8e-23 (2 hits)		1.2e-21 (2 hits)
NCVOG4023							1.8e-09 (1 hits)		3.9e-10 (2 hits)	6.5e-11 (2 hits)	4.6e-10 (1 hits)	4.6e-10 (1 hits)	7.3e-10 (1 hits)	1.6e-09 (1 hits)				2.1e-09 (1 hits)	1e-09 (2 hits)	1e-09 (1 hits)	1e-09 (1 hits)		3.6e-09 (2 hits)	5.6e-10 (5 hits)	4.5e-10 (5 hits)	1e-09 (2 hits)		5.7e-14 (3 hits)				5.1e-09 (1 hits)	5.8e-09 (1 hits)				2.9e-10 (2 hits)	1.8e-10 (2 hits)	1.6e-10 (2 hits)	8.1e-12 (1 hits)	1.1e-11 (1 hits)	5.1e-11 (1 hits)	3.2e-10 (1 hits)	7.4e-10 (1 hits)	7.5e-10 (1 hits)	1.3e-10 (4 hits)	7.6e-10 (2 hits)		4.4e-12 (2 hits)		1.6e-13 (5 hits)	2.6e-09 (3 hits)			5.6e-14 (2 hits)				5.4e-16 (2 hits)	2.8e-09 (5 hits)			7.7e-12 (4 hits)	1.3e-09 (2 hits)		2e-09 (2 hits)	8.4e-10 (1 hits)			4.1e-11 (1 hits)			2.1e-11 (2 hits)	1.2e-11 (2 hits)								2.6e-10 (1 hits)			3.9e-09 (3 hits)	3e-10 (4 hits)	4.1e-09 (1 hits)	6.3e-09 (1 hits)	5.8e-09 (1 hits)	2.2e-10 (1 hits)	2.1e-09 (1 hits)	2.9e-09 (1 hits)		5e-10 (1 hits)	
NCVOG4024					2.4e-47 (1 hits)						1.6e-152 (1 hits)	3e-152 (1 hits)																	3.8e-54 (8 hits)																						4.5e-103 (7 hits)												5.9e-147 (2 hits)																																
NCVOG4045	9.5e-48 (1 hits)	1.4e-46 (1 hits)	1.2e-46 (1 hits)	2.9e-65 (1 hits)	2.2e-42 (3 hits)	2.4e-42 (3 hits)	2.2e-52 (2 hits)	2.5e-38 (1 hits)	4.3e-16 (2 hits)	1.9e-45 (4 hits)	8.8e-56 (2 hits)		7.3e-54 (2 hits)	3.8e-37 (2 hits)	2.2e-43 (1 hits)	8.6e-34 (3 hits)	3.5e-46 (3 hits)	4.7e-37 (2 hits)	2.9e-45 (5 hits)	3.6e-37 (5 hits)	3e-45 (2 hits)	4.6e-45 (5 hits)	4.3e-45 (8 hits)	2e-39 (4 hits)	2.7e-46 (4 hits)	2.2e-45 (3 hits)	7.3e-09 (2 hits)	1.1e-40 (1 hits)	1.2e-46 (3 hits)	1.2e-46 (1 hits)	3.9e-41 (1 hits)	7.5e-42 (2 hits)	1.4e-50 (4 hits)	8.3e-27 (5 hits)	8.9e-42 (3 hits)	8.4e-42 (3 hits)	4.6e-25 (4 hits)	4.8e-40 (2 hits)	1.1e-45 (2 hits)	2.4e-32 (6 hits)	2.7e-40 (5 hits)	7.7e-42 (6 hits)	4.2e-42 (6 hits)	2.5e-42 (6 hits)	4.2e-42 (6 hits)	9.8e-54 (2 hits)	1.1e-47 (1 hits)	4.5e-47 (1 hits)	6.6e-59 (1 hits)	1.8e-48 (1 hits)	1.6e-42 (1 hits)	9.4e-47 (3 hits)	1.1e-46 (2 hits)		4.3e-48 (1 hits)	5.6e-37 (6 hits)	1.1e-27 (4 hits)	9.2e-51 (1 hits)	1.1e-52 (2 hits)	5.2e-52 (2 hits)	1.1e-49 (3 hits)	1.6e-54 (1 hits)	1.2e-50 (3 hits)		1.5e-09 (1 hits)	3e-34 (4 hits)	1.5e-44 (4 hits)	4.3e-48 (4 hits)	5.7e-67 (1 hits)	5.1e-23 (1 hits)	9.3e-41 (4 hits)	2.9e-53 (3 hits)	4.6e-46 (5 hits)	6e-46 (5 hits)	4.6e-41 (3 hits)	2.3e-50 (4 hits)	3.8e-50 (2 hits)	3.9e-50 (5 hits)	5.2e-44 (5 hits)	8.1e-45 (4 hits)	4.4e-33 (2 hits)	3.3e-40 (1 hits)	2.8e-23 (1 hits)	1.8e-49 (2 hits)	1.4e-52 (5 hits)	6.7e-52 (5 hits)	3.7e-52 (6 hits)	1.3e-52 (3 hits)	6e-54 (1 hits)	4.8e-54 (2 hits)	1e-37 (4 hits)	2.8e-52 (2 hits)	1.5e-55 (4 hits)	1.3e-53 (2 hits)	1.2e-45 (1 hits)
NCVOG4053																						7.4e-14 (1 hits)							1.8e-10 (1 hits)										1.3e-17 (1 hits)																																																								
NCVOG4060																																																																												8.3e-09 (2 hits)		1.7e-09 (2 hits)																	
NCVOG4063																																																			1e-13 (4 hits)	1.6e-14 (5 hits)							2.7e-21 (2 hits)											1e-11 (3 hits)						3.9e-17 (4 hits)	4.1e-22 (4 hits)								7.6e-26 (9 hits)										
NCVOG4072	2.4e-19 (4 hits)	2.3e-19 (4 hits)	1.1e-19 (9 hits)	3.4e-17 (2 hits)				3.5e-21 (5 hits)		3.4e-22 (7 hits)	9.3e-10 (5 hits)	2.6e-09 (4 hits)	8.4e-10 (4 hits)	1.1e-10 (5 hits)	3e-22 (5 hits)		1e-21 (2 hits)	6.9e-10 (11 hits)		8.8e-09 (5 hits)	7.5e-10 (6 hits)	7.1e-09 (5 hits)			3.8e-22 (2 hits)	1.1e-16 (7 hits)	4.3e-22 (1 hits)	2.6e-21 (4 hits)	9.1e-17 (5 hits)	4.4e-21 (5 hits)	1.5e-21 (2 hits)	2.2e-24 (7 hits)	4.6e-21 (2 hits)														6.5e-14 (2 hits)		1.5e-18 (2 hits)	2.8e-14 (5 hits)	8.3e-19 (2 hits)				3.4e-21 (4 hits)		9.2e-17 (6 hits)	5.3e-23 (1 hits)			1.8e-18 (2 hits)	2.6e-15 (2 hits)	9.3e-24 (9 hits)		4.5e-09 (5 hits)	1.7e-22 (2 hits)	5.2e-19 (7 hits)		1e-16 (7 hits)	9.4e-10 (5 hits)	4.2e-11 (9 hits)	1.6e-18 (2 hits)			1.5e-19 (2 hits)				7.4e-10 (4 hits)	9.8e-09 (5 hits)	3.5e-15 (3 hits)			2.7e-15 (5 hits)	9.1e-09 (5 hits)	1.6e-11 (5 hits)	3.2e-11 (5 hits)	9.3e-11 (5 hits)	8.6e-11 (5 hits)	7e-09 (4 hits)			4.6e-21 (7 hits)	5.9e-12 (4 hits)	3.2e-20 (2 hits)
NCVOG4076	1.3e-09 (1 hits)	7.4e-09 (1 hits)	3.6e-09 (1 hits)												4.1e-09 (2 hits)																																						2.2e-09 (1 hits)	2.2e-09 (1 hits)									5.4e-09 (2 hits)	1.7e-09 (3 hits)																									7e-09 (2 hits)						
NCVOG4078										4.4e-23 (4 hits)				2.5e-13 (1 hits)			1e-20 (1 hits)	1.2e-23 (1 hits)	1.2e-23 (1 hits)	1.2e-23 (1 hits)	1.2e-23 (1 hits)	2.7e-22 (1 hits)	1.2e-23 (1 hits)	2.3e-24 (2 hits)	1.3e-27 (1 hits)		1.9e-09 (1 hits)					1.4e-13 (2 hits)		9.6e-25 (1 hits)	9.6e-25 (1 hits)	9.6e-25 (1 hits)															2.7e-21 (1 hits)									1.2e-13 (1 hits)						5.5e-25 (1 hits)	1.6e-25 (4 hits)	1.7e-22 (1 hits)			8.1e-22 (1 hits)					6.1e-24 (1 hits)	5e-23 (1 hits)	1.6e-25 (1 hits)	3.9e-10 (1 hits)	1.2e-12 (1 hits)	6e-30 (1 hits)	3.7e-21 (1 hits)			2.1e-18 (2 hits)			6.5e-16 (1 hits)	2.2e-20 (1 hits)				9.6e-26 (1 hits)		
NCVOG4081	5.6e-14 (2 hits)	7.4e-14 (2 hits)	2.4e-14 (4 hits)		6e-11 (1 hits)	2.5e-13 (1 hits)	1.1e-11 (2 hits)	2e-16 (1 hits)			1.1e-20 (3 hits)	7e-21 (4 hits)	8.2e-17 (3 hits)	2.2e-16 (1 hits)	7.7e-13 (2 hits)	4.7e-12 (2 hits)	3.2e-09 (2 hits)	4.1e-19 (3 hits)	1.2e-18 (3 hits)	8.9e-19 (3 hits)	7.7e-19 (3 hits)	3.6e-19 (3 hits)	8.2e-19 (3 hits)	5.4e-16 (4 hits)	2.4e-11 (2 hits)	6.5e-12 (1 hits)	5.5e-12 (2 hits)	1e-12 (1 hits)	1.6e-22 (2 hits)			4.7e-11 (2 hits)	2.1e-12 (3 hits)				5.2e-13 (2 hits)	8e-14 (4 hits)	3.3e-13 (4 hits)	9.5e-11 (1 hits)	1.5e-11 (1 hits)	5.2e-11 (1 hits)	4.8e-11 (1 hits)	2.3e-11 (1 hits)	3e-11 (1 hits)		4.2e-10 (2 hits)	1e-09 (1 hits)	3.4e-12 (2 hits)	1.4e-11 (3 hits)	9.4e-19 (3 hits)	6.4e-17 (3 hits)	2.5e-09 (2 hits)	4.3e-12 (1 hits)	1e-12 (1 hits)	1.3e-12 (1 hits)			1.7e-15 (3 hits)	2.7e-18 (2 hits)	2.1e-14 (1 hits)	1.7e-12 (2 hits)	9.3e-10 (8 hits)	5.3e-11 (1 hits)			1.1e-13 (2 hits)	1.9e-13 (4 hits)			5.1e-19 (2 hits)	3.5e-10 (1 hits)	1.7e-10 (2 hits)	1.7e-10 (2 hits)	2.5e-10 (2 hits)	2e-15 (2 hits)	4.8e-12 (1 hits)		2.1e-14 (2 hits)	5.8e-17 (3 hits)	8.4e-14 (2 hits)	6.6e-12 (2 hits)	1.5e-11 (2 hits)	4.5e-11 (2 hits)	2.8e-11 (2 hits)	4e-12 (3 hits)	5.3e-12 (3 hits)		9.1e-12 (2 hits)	1.5e-18 (4 hits)	4.8e-13 (2 hits)	3.4e-10 (3 hits)	2.8e-16 (1 hits)	2.8e-23 (3 hits)	6.5e-11 (1 hits)
NCVOG4085																																																			2.5e-39 (1 hits)												4.4e-09 (1 hits)																					1e-33 (1 hits)											
NCVOG4089					2.9e-11 (2 hits)					1.6e-09 (1 hits)				1.4e-09 (1 hits)		7e-10 (2 hits)									2.3e-09 (1 hits)	5e-12 (1 hits)	7.3e-10 (1 hits)		4.3e-11 (1 hits)							1.1e-09 (1 hits)	1.4e-09 (1 hits)												1.8e-09 (2 hits)		4.6e-10 (3 hits)		1.4e-09 (1 hits)	1.2e-09 (1 hits)					9.6e-09 (1 hits)				8.3e-09 (1 hits)									2.4e-10 (1 hits)			4.9e-12 (2 hits)						4.1e-11 (2 hits)					4.4e-09 (1 hits)	3.9e-09 (1 hits)						3.3e-10 (1 hits)		4.1e-09 (1 hits)
NCVOG4104				6.3e-16 (71 hits)		4.9e-13 (3 hits)	3.2e-11 (4 hits)			5.2e-09 (5 hits)	5.6e-13 (9 hits)	7.3e-12 (4 hits)	2.9e-14 (4 hits)	3.7e-14 (1 hits)				1.2e-14 (1 hits)	1.8e-13 (6 hits)	6.8e-14 (1 hits)	1.2e-14 (7 hits)	2.8e-14 (1 hits)	4.8e-11 (1 hits)	3.3e-09 (4 hits)	1.5e-10 (9 hits)	2.4e-09 (5 hits)	2.3e-13 (3 hits)		1e-10 (3 hits)			1.2e-09 (7 hits)		1.3e-27 (13 hits)	6.4e-31 (29 hits)	2e-27 (17 hits)					4.4e-11 (6 hits)	5.4e-11 (6 hits)	1.4e-10 (5 hits)	3.6e-10 (5 hits)		1.1e-10 (3 hits)			1.7e-18 (26 hits)	3.6e-10 (4 hits)		6.2e-09 (4 hits)	5.9e-11 (1 hits)	1.7e-10 (1 hits)	2.2e-14 (6 hits)		2.9e-18 (74 hits)	1.1e-14 (19 hits)	4.8e-15 (31 hits)	7e-16 (8 hits)	7.1e-12 (4 hits)		1.1e-14 (17 hits)	5e-21 (25 hits)	2.7e-58 (742 hits)	1.7e-19 (33 hits)	9.1e-16 (38 hits)	1.2e-21 (12 hits)	1e-57 (317 hits)	6.2e-22 (62 hits)		5.1e-21 (17 hits)	3.9e-09 (6 hits)	4.4e-10 (6 hits)	2.3e-18 (17 hits)	7.8e-10 (3 hits)	1e-22 (21 hits)	4.2e-22 (57 hits)				6.5e-10 (2 hits)			1.1e-13 (18 hits)				4.4e-30 (15 hits)	5e-14 (3 hits)			1.3e-11 (2 hits)		
NCVOG4105	1.2e-285 (20 hits)	4.4e-80 (17 hits)	5e-284 (32 hits)	4.9e-296 (4 hits)	2.5e-288 (8 hits)	2.6e-288 (6 hits)	8.3e-286 (6 hits)	3.1e-263 (16 hits)	0.0 (2 hits)	5.9e-291 (5 hits)	0.0 (5 hits)	1.9e-284 (8 hits)	1.2e-284 (10 hits)	2e-195 (5 hits)	7.6e-281 (14 hits)	3.6e-268 (8 hits)	2.7e-185 (9 hits)	5.9e-285 (14 hits)	1.4e-285 (9 hits)	1.4e-285 (8 hits)	5.9e-285 (9 hits)	2.7e-286 (11 hits)	7e-288 (9 hits)	3.1e-279 (9 hits)	4.5e-272 (11 hits)	1.1e-276 (10 hits)	5.6e-276 (7 hits)	2.7e-267 (7 hits)	1.9e-287 (28 hits)	2.9e-189 (16 hits)	7.4e-250 (16 hits)	3.9e-288 (7 hits)	4e-286 (8 hits)	1.4e-263 (8 hits)	4.5e-284 (9 hits)	6.4e-284 (9 hits)	3.7e-285 (8 hits)	1.4e-295 (7 hits)	8.5e-297 (7 hits)	1.2e-284 (8 hits)	3.6e-282 (11 hits)	4.1e-285 (10 hits)	4.3e-284 (11 hits)	7e-283 (8 hits)	8.4e-283 (8 hits)	2.2e-284 (11 hits)	9.4e-284 (6 hits)	4.1e-285 (7 hits)	5.1e-288 (9 hits)	7e-254 (9 hits)	4.5e-284 (6 hits)	6.2e-274 (6 hits)	2.6e-119 (5 hits)	3.3e-287 (4 hits)	7.8e-267 (10 hits)	1.7e-249 (8 hits)	2.2e-295 (10 hits)	1.4e-134 (4 hits)	2.3e-284 (6 hits)	2.6e-272 (9 hits)	3.3e-287 (10 hits)	9.6e-271 (9 hits)	3.8e-282 (30 hits)	2.5e-291 (20 hits)	1.3e-295 (6 hits)	1.9e-217 (8 hits)	6.9e-287 (11 hits)	5.5e-247 (9 hits)	4.1e-297 (7 hits)	9.1e-157 (8 hits)	2.3e-284 (10 hits)	5.7e-294 (8 hits)	1.1e-287 (8 hits)	6.7e-288 (8 hits)	5.8e-275 (8 hits)	2.4e-197 (7 hits)	1.9e-57 (3 hits)	8.8e-289 (5 hits)	8.8e-280 (4 hits)	3.4e-288 (4 hits)	1.4e-137 (6 hits)	1.5e-282 (13 hits)	8.5e-181 (11 hits)	1.2e-238 (15 hits)	9.5e-288 (6 hits)	4.7e-294 (9 hits)	9.2e-295 (9 hits)	7.3e-277 (8 hits)	1.2e-275 (8 hits)	6.5e-281 (9 hits)	6.7e-282 (6 hits)	4.3e-289 (7 hits)	1.2e-140 (10 hits)	6.5e-265 (3 hits)	5.2e-288 (8 hits)
